0.36987597,0.3611765,0.41147447
0.33880982,0.33444715,0.4343927
0.39203694,0.3590849,0.43784726
0.3595287,0.35613406,0.4020239
0.39341885,0.35905817,0.44169983
0.37701163,0.35041222,0.4287442
0.36528718,0.31461853,0.4427111
0.3390108,0.37521118,0.41518408
0.3433895,0.33365577,0.43832397
0.3673908,0.32238492,0.41759878
0.3544929,0.3595804,0.4127406
0.37182683,0.31333345,0.41539305
0.39887354,0.31963012,0.44201848
0.36760342,0.31567672,0.43013716
0.37645715,0.31934625,0.41778034
0.34780192,0.3593175,0.42745137
0.38755596,0.32049876,0.42488608
0.3691191,0.31397015,0.44170308
0.38716918,0.36126393,0.41273922
0.3734157,0.33056796,0.4245501
0.37448543,0.3294454,0.41156873
0.37337315,0.35698408,0.41556728
0.35458648,0.36115998,0.40470198
0.3653332,0.31438664,0.43240863
0.37603682,0.36296862,0.39961398
0.37419784,0.3606366,0.39460588
0.38702527,0.36205474,0.42100143
0.38147283,0.3205964,0.4185782
0.37779644,0.33280706,0.40259892
0.3386078,0.35931715,0.44145066
0.37469727,0.32126707,0.42330408
0.34100252,0.36989498,0.41577065
0.37494653,0.34777242,0.4374758
0.3404444,0.3415872,0.43983477
0.3619481,0.33233753,0.41065383
0.35625383,0.333228,0.41482222
0.39122143,0.3633672,0.4080153
0.35936016,0.3427925,0.40847403
0.3671372,0.36424795,0.40177476
0.39742717,0.3301136,0.40617627
0.35494858,0.32147008,0.43041128
0.36956555,0.33426553,0.41974613
0.3624441,0.32693145,0.40408647
0.38210523,0.35711056,0.40653837
0.34168237,0.35226762,0.43605727
0.37390167,0.341521,0.4261269
0.33599442,0.3689084,0.4164104
0.3944636,0.34759855,0.43230623
0.3758964,0.35545254,0.42290992
0.3883075,0.3596512,0.41462535
0.33794618,0.35860014,0.43671834
0.354555,0.36231,0.40960163
0.36618197,0.36507365,0.42168108
0.33867547,0.36212772,0.39773953
0.366409,0.343442,0.41896355
0.35985333,0.36917862,0.4298532
0.33978984,0.3692155,0.4260646
0.33876172,0.32689092,0.4274975
0.34049737,0.36215293,0.43445706
0.3906217,0.36040956,0.40718126
0.37476712,0.37839693,0.3963219
0.34319705,0.37922907,0.4251749
0.39839095,0.3587659,0.42721432
0.36879373,0.31395566,0.43172914
0.36543965,0.3498636,0.41368484
0.3650868,0.35990268,0.42294815
0.36169362,0.3264293,0.41782415
0.3396333,0.36659878,0.42740405
0.3714339,0.33217826,0.41395754
0.3784271,0.35478058,0.40550864
0.33879343,0.37766376,0.39584398
0.38573045,0.363212,0.41617334
0.3642396,0.32967097,0.41302085
0.36927414,0.3153723,0.4170707
0.34245104,0.35573378,0.4221917
0.3642847,0.34580058,0.4052834
0.35794967,0.37061542,0.4267125
0.37902904,0.33424357,0.41713253
0.36333814,0.3193211,0.42995444
0.36144763,0.34838367,0.41065615
0.36069107,0.3148262,0.4133614
0.34881437,0.36400694,0.42151803
0.36367357,0.31412297,0.42647216
0.34851784,0.36313504,0.4331138
0.34311634,0.3657971,0.42575037
0.3469666,0.36109555,0.40630594
0.34432948,0.36909384,0.39532351
0.3489923,0.3169983,0.4189753
0.3462987,0.36304882,0.41428828
0.36110258,0.35256404,0.4100095
0.38790774,0.35225278,0.42106584
0.3729539,0.3492692,0.40858898
0.37392527,0.36502692,0.41708505
0.36599034,0.32928896,0.4088958
0.37547404,0.3244235,0.40808445
0.36115515,0.33148584,0.42309332
0.34454137,0.3766743,0.4105696
0.38420358,0.31417555,0.4259922
0.34889907,0.34759435,0.41381633
0.34580782,0.37970573,0.4217856
0.34489304,0.32631147,0.4418133
0.37915742,0.3506521,0.39834344
0.3800358,0.31103998,0.4351166
0.36947402,0.34135416,0.40698588
0.36360067,0.37121806,0.4269063
0.36306903,0.36042404,0.41726446
0.38781524,0.36586598,0.41476458
0.33713084,0.3573778,0.42606825
0.37029272,0.3140306,0.4235664
0.35789096,0.3589118,0.43504786
0.36540967,0.36116526,0.41185737
0.38796872,0.36055088,0.41721013
0.37264436,0.36855114,0.41993678
0.3910805,0.31355178,0.43751416
0.34644505,0.36017376,0.42879152
0.38453132,0.32535687,0.41410565
0.35615715,0.31405437,0.4200245
0.37148577,0.35025072,0.41276568
0.39378417,0.37468106,0.39260668
0.37221032,0.33993095,0.41446716
0.37393475,0.31362066,0.42902344
0.3551482,0.35197037,0.41164094
0.34847754,0.33931476,0.4269765
0.3468908,0.3145662,0.41949826
0.36301887,0.3620844,0.4236259
0.36319494,0.33352116,0.431023
0.37317726,0.34414777,0.43224713
0.38220295,0.37101567,0.41071844
0.35563388,0.34218466,0.41997975
0.38539398,0.32156008,0.4294479
0.34574527,0.36600566,0.41446638
0.37973666,0.31527108,0.4274354
0.34459427,0.34268492,0.4361351
0.3713824,0.33212402,0.43167877
0.39571023,0.36846036,0.43573797
0.36148447,0.34175375,0.43677205
0.36391276,0.3239485,0.4063586
0.34341785,0.3804344,0.40248668
0.38689393,0.31459597,0.4224429
0.37267223,0.33504766,0.42180324
0.37497962,0.341897,0.4252419
0.368015,0.3510176,0.41614145
0.39633733,0.35851467,0.43449724
0.39505345,0.35889208,0.4388478
0.3700249,0.3519594,0.42005885
0.34087485,0.37673026,0.417865
0.40090263,0.35458967,0.41722953
0.35907477,0.3136116,0.42372084
0.3654101,0.334803,0.41168517
0.3367797,0.3725167,0.42716786
0.38673913,0.34100035,0.42498362
0.35904443,0.36098456,0.40336183
0.33851916,0.37661582,0.39892387
0.36147678,0.31423438,0.4160928
0.36110842,0.36239457,0.40924406
0.34059793,0.3660143,0.40214968
0.37987873,0.31626606,0.4268723
0.37145653,0.3648793,0.41977453
0.36311787,0.35454303,0.4255098
0.3377076,0.36950284,0.40759552
0.39869565,0.35862356,0.4231217
0.34788376,0.3770454,0.40772575
0.37656534,0.32947123,0.40566212
0.3854362,0.36450732,0.4219824
0.3810966,0.34352714,0.41460514
0.3504005,0.36411133,0.39761233
0.3736642,0.34748918,0.41649717
0.37319404,0.35685113,0.42957157
0.3548959,0.3601617,0.40347224
0.38015008,0.31345809,0.4188112
0.36858374,0.33815008,0.42863008
0.36685136,0.3317808,0.4333714
0.3549629,0.3646546,0.4161262
0.3393274,0.3698889,0.40022165
0.37128618,0.3209151,0.4347173
0.35965016,0.31157836,0.43679807
0.38312137,0.32116568,0.43256226
0.36069703,0.33853304,0.41422403
0.36888194,0.34906918,0.41169208
0.35443062,0.3480798,0.41293317
0.37844902,0.3287161,0.41949686
0.34566486,0.36442524,0.42724437
0.37474388,0.33691645,0.4420116
0.36188927,0.35889485,0.42596602
0.3678905,0.33733523,0.4115715
0.3639332,0.31381002,0.43267936
0.3635111,0.32833827,0.41244435
0.34391797,0.3327781,0.43142217
0.34770727,0.3493265,0.4163084
0.37724966,0.35661453,0.40670234
0.35549402,0.36628255,0.40978152
0.3875385,0.3590204,0.41770232
0.37750155,0.31265944,0.44246107
0.34338516,0.3497129,0.42334208
0.3412346,0.37947732,0.4229836
0.34155405,0.36356598,0.42751873
0.35972255,0.3146185,0.42221117
0.34429348,0.3545007,0.41417515
0.35384604,0.3612048,0.39222744
0.35608655,0.3457623,0.4059381
0.34635657,0.3487733,0.3896569
0.35304707,0.34294784,0.41903025
0.38853443,0.36048573,0.4230057
0.34498504,0.3360114,0.43906415
0.3645196,0.35466617,0.4134341
0.36087808,0.33351398,0.42114478
0.3943367,0.362575,0.42722082
0.3614149,0.3468036,0.40403548
0.35763425,0.36280024,0.40951544
0.34479594,0.36642468,0.40826777
0.38795328,0.354924,0.4155677
0.36403018,0.359762,0.42683288
0.3595168,0.35276765,0.40952885
0.34701023,0.36584944,0.39643115
0.36951083,0.32419956,0.4199636
0.33805227,0.3689723,0.4304564
0.37811184,0.32641435,0.42127448
0.3544752,0.37109208,0.423847
0.38065284,0.3551157,0.43414095
0.37948173,0.35994473,0.43435627
0.37390393,0.32853258,0.4169852
0.36204875,0.33739775,0.41681653
0.3585734,0.35902327,0.416311
0.36967015,0.31923953,0.41822016
0.38044742,0.36582273,0.41370684
0.39786685,0.33398724,0.43015784
0.36247474,0.34535787,0.4182537
0.40872478,0.36734718,0.42044318
0.33585113,0.3871979,0.40082008
0.39388302,0.37431777,0.3933828
0.36273682,0.32883957,0.4337695
0.34527883,0.34435683,0.43748856
0.3611343,0.30902445,0.43099284
0.3663332,0.3187436,0.4150868
0.37475294,0.3565212,0.41716665
0.3610461,0.36071837,0.4208507
0.38473466,0.32833183,0.4112559
0.3988913,0.3132645,0.43395323
0.34211692,0.3591609,0.39946902
0.3685835,0.35600835,0.42219394
0.34785283,0.3445295,0.41930544
0.36005566,0.37096575,0.42372578
0.346469,0.3709818,0.40143013
0.36833876,0.33870572,0.42735064
0.3597668,0.34609413,0.3961503
0.3627563,0.3465863,0.40026397
0.37732863,0.32796004,0.42699915
0.3534659,0.35954276,0.43956083
0.369966,0.34972426,0.42812252
0.38845742,0.36088663,0.42731354
0.3638423,0.31898254,0.4418869
0.38387704,0.33923906,0.4130629
0.38834405,0.31695455,0.42352784
0.36730796,0.32848597,0.41087905
0.3694601,0.3269418,0.4158712
0.36195254,0.33654046,0.42515066
0.36225432,0.33941293,0.41594398
0.34402284,0.3672284,0.3997077
0.35303146,0.32077777,0.42902654
0.35213393,0.3461563,0.40116364
0.3568222,0.34463027,0.4209504
0.36569607,0.3574084,0.40441132
0.36375645,0.3106432,0.4309337
0.3849814,0.31534332,0.40739
0.36722347,0.32987863,0.40826106
0.36088935,0.32847416,0.43321127
0.37195164,0.31664905,0.4070186
0.39500904,0.36967367,0.41306403
0.3469908,0.37297624,0.4251747
0.3713299,0.31442046,0.41833517
0.38175178,0.31356618,0.44187847
0.3786983,0.3146327,0.43088466
0.37782103,0.33661658,0.44225177
0.35730165,0.32477862,0.4399228
0.37846285,0.36142948,0.42732805
0.37473893,0.31368887,0.4275245
0.3935706,0.3487612,0.4209478
0.3912815,0.3575275,0.4317463
0.36544847,0.3567978,0.41567406
0.37831634,0.31298998,0.41259235
0.3653596,0.3230129,0.41934574
0.35537052,0.36696303,0.40351474
0.36781693,0.35288548,0.4335469
0.34395593,0.36434656,0.4107613
0.35844913,0.36095637,0.40310997
0.35921246,0.34092468,0.40816367
0.3590697,0.33354637,0.4209578
0.37734628,0.3294899,0.40172917
0.35302186,0.37383515,0.3952896
0.35270518,0.35575825,0.42037386
0.38171303,0.36343092,0.39973795
0.36499962,0.3462364,0.40805638
0.37382436,0.36100537,0.41441268
0.35234383,0.3728538,0.39904577
0.34752992,0.36185527,0.4146157
0.37846687,0.31455818,0.42251593
0.35798877,0.37273645,0.39312947
0.37127727,0.32987183,0.44063243
0.3734628,0.32666892,0.42500937
0.34368706,0.33988845,0.40865272
0.37547395,0.3140191,0.42698193
0.3546569,0.36737794,0.41327888
0.35595837,0.3498466,0.42274028
0.3458614,0.37141353,0.39937568
0.3696378,0.32020164,0.42861333
0.35369346,0.35773554,0.3981595
0.37325245,0.33342993,0.4215179
0.3814193,0.335175,0.4052689
0.36862835,0.35854694,0.4158008
0.35521674,0.36066812,0.40925193
0.3708219,0.3447161,0.44215897
0.364209,0.36142516,0.41136265
0.34266913,0.34946442,0.4309849
0.36188048,0.361665,0.4193799
0.3454082,0.32307792,0.43315017
0.350066,0.36813608,0.39662364
0.3729692,0.3135931,0.44231766
0.3664577,0.33384764,0.41002077
0.372795,0.3343677,0.43213964
0.3541569,0.36688036,0.41217387
0.3705096,0.32058746,0.41039142
0.37318802,0.342825,0.429996
0.3901064,0.36097583,0.41828483
0.3705247,0.32566983,0.42162353
0.36373237,0.36509156,0.43141773
0.34041837,0.35498655,0.43254536
0.33938855,0.37936413,0.4059266
0.3636995,0.31315112,0.442066
0.34588483,0.3657415,0.4168573
0.36821896,0.32469523,0.42304698
0.33739054,0.3282578,0.43953204
0.34223336,0.35100526,0.41863453
0.36499614,0.32529414,0.41265196
0.35121977,0.3597117,0.41406342
0.37400955,0.3137467,0.43453348
0.34096983,0.37818405,0.41559368
0.3949307,0.3259187,0.42728072
0.37500027,0.35968238,0.40393245
0.36662936,0.37621313,0.41838908
0.33993405,0.3388489,0.43276125
0.37235522,0.3648334,0.43216693
0.3869087,0.34982395,0.40494138
0.36713213,0.32895947,0.4232328
0.3363375,0.3833503,0.41816127
0.35563195,0.3514256,0.43542844
0.35501248,0.3552005,0.41370398
0.3887108,0.3650459,0.40541208
0.3758385,0.31775117,0.4201063
0.3570658,0.3632064,0.40050542
0.36018765,0.34827477,0.424793
0.3781187,0.3142404,0.42538548
0.3669207,0.33282292,0.4207487
0.38670474,0.31849915,0.43399397
0.37082595,0.32270572,0.43008685
0.37667286,0.34261787,0.4139843
0.38924593,0.37327752,0.43352133
0.38085473,0.33769575,0.41627187
0.3945337,0.35890114,0.4163319
0.3624977,0.37165034,0.38604212
0.3704303,0.35211834,0.4127496
0.37185067,0.3305264,0.42348498
0.38085964,0.3612681,0.43833604
0.34778932,0.3596663,0.4243006
0.36585343,0.33281612,0.41688466
0.36075664,0.3492133,0.4118735
0.3995422,0.33917093,0.4337309
0.34690607,0.36799935,0.4238724
0.37717843,0.31403607,0.4254805
0.37472582,0.3128098,0.43659028
0.38513437,0.3367127,0.42962143
0.39633042,0.31426224,0.4235657
0.392663,0.3328501,0.42561018
0.36864352,0.3270021,0.4209608
0.37943596,0.32770097,0.43104744
0.39525104,0.36216754,0.43215877
0.38743743,0.36186114,0.4334212
0.38365662,0.3642397,0.41078085
0.35772878,0.3304417,0.43861598
0.38689473,0.3209135,0.41060036
0.36929703,0.31299472,0.41355363
0.355839,0.33693692,0.4387985
0.34968746,0.33639568,0.42286488
0.36087644,0.36151156,0.42246228
0.3756973,0.33965784,0.399391
0.37524068,0.32320267,0.4208119
0.38280973,0.3598917,0.41831243
0.36006963,0.34792262,0.44256306
0.36488074,0.31409296,0.44100243
0.36250734,0.34352204,0.42572135
0.3795457,0.32937127,0.4086781
0.3600294,0.36128017,0.4088136
0.3611794,0.33129495,0.40497005
0.37960455,0.33341193,0.42651623
0.35746855,0.3553576,0.41561735
0.37127346,0.314542,0.42101377
0.3858724,0.31430894,0.43981957
0.39064044,0.33916622,0.42404997
0.3489781,0.34030795,0.41330022
0.356973,0.35797912,0.4061295
0.39724907,0.35454082,0.40879095
0.37322128,0.3519686,0.40668488
0.35447013,0.37155098,0.40617532
0.37171644,0.3564058,0.41332865
0.39111358,0.33565098,0.43777058
0.35213697,0.36214882,0.42331052
0.3570189,0.3623249,0.41313058
0.3778454,0.35505795,0.40447426
0.34554285,0.32155588,0.44043344
0.36755162,0.3531956,0.40335798
0.37079632,0.35115933,0.4258752
0.38632852,0.3617491,0.4244359
0.3696065,0.31521457,0.441989
0.3591235,0.32588404,0.42355782
0.36626214,0.33614138,0.4035414
0.3592669,0.32780832,0.41956538
0.37221587,0.31774166,0.41098246
0.3849019,0.32672364,0.41856965
0.3749004,0.31956065,0.4325568
0.37346482,0.324212,0.4226331
0.37861815,0.35942698,0.40846092
0.3569465,0.33166772,0.42618304
0.38564926,0.36552644,0.41923296
0.39314702,0.3260755,0.4211442
0.3717476,0.36290103,0.40976745
0.36695457,0.3464304,0.40606296
0.34988427,0.3469733,0.4109042
0.36729735,0.31867528,0.42577356
0.3610856,0.3703075,0.40350324
0.351703,0.360749,0.41400713
0.36938798,0.3616383,0.42255753
0.3573996,0.34644794,0.44228697
0.3715107,0.37224656,0.41162777
0.38330793,0.31451434,0.4225208
0.37402695,0.3360625,0.41591835
0.37135673,0.31464565,0.4230726
0.3517084,0.36500174,0.41194344
0.34303772,0.37231743,0.41510397
0.35352957,0.3172685,0.4266976
0.34880894,0.36324823,0.41268983
0.3964092,0.36282107,0.39350948
0.3593449,0.3454703,0.39803648
0.377626,0.34932655,0.43414354
0.347541,0.3277236,0.43305522
0.374231,0.36000076,0.40830177
0.35241246,0.34684503,0.41087204
0.3615674,0.36205348,0.4044668
0.35975617,0.3430143,0.41626757
0.3420363,0.3587852,0.4386837
0.3462895,0.33089203,0.416574
0.36849332,0.31304133,0.43210876
0.40197617,0.3238721,0.42608568
0.35523275,0.33661145,0.4252882
0.36462048,0.33310193,0.4171638
0.37099046,0.3146808,0.41398728
0.37544078,0.35907003,0.39327133
0.3563313,0.3599482,0.40923083
0.35980746,0.33191985,0.4257897
0.36896598,0.35744494,0.40566462
0.3690698,0.32647747,0.41173023
0.35048884,0.3488462,0.4207331
0.35483482,0.36672318,0.4279431
0.37224305,0.31421566,0.41112185
0.35938695,0.36526835,0.40819168
0.36413938,0.3425521,0.40286332
0.34065342,0.3752813,0.43699923
0.38202378,0.3310723,0.42018607
0.3750984,0.3618123,0.40536726
0.3557137,0.36412317,0.40924156
0.37554514,0.36075777,0.44202703
0.38867927,0.31196702,0.43110391
0.36330104,0.3634705,0.41470057
0.33994383,0.3808392,0.41664338
0.36897773,0.3473228,0.41163254
0.35007137,0.3248675,0.41816783
0.39503092,0.31410903,0.4346845
0.3764295,0.33311278,0.4152617
0.3432753,0.3401376,0.41152352
0.37134042,0.32684052,0.4102903
0.35762718,0.34656194,0.4071185
0.35165465,0.3638379,0.41582614
0.37234545,0.3149702,0.40756372
0.39246577,0.32738423,0.4386841
0.3788905,0.35002863,0.40716347
0.3443935,0.34803116,0.42283767
0.3868721,0.3639979,0.41009745
0.37865978,0.35174376,0.40474683
0.3757475,0.31465724,0.44190037
0.3511964,0.35199577,0.40339077
0.3415367,0.36046177,0.41689903
0.3729882,0.3571452,0.42045367
0.34326687,0.36544263,0.41429234
0.39939553,0.36459053,0.41189128
0.35622588,0.3144424,0.43893474
0.38530728,0.36584818,0.42534703
0.36644602,0.3509293,0.41540062
0.37607932,0.32083207,0.40347463
0.36936328,0.34245616,0.41624534
0.40051883,0.31460336,0.4284206
0.39540657,0.36348674,0.42328042
0.36879534,0.32433224,0.42467058
0.37213126,0.33592746,0.42392415
0.36050224,0.32949418,0.42222488
0.35563427,0.34476238,0.41451088
0.36042345,0.3450501,0.4102453
0.3691862,0.3599363,0.4167915
0.357647,0.36283624,0.40578598
0.34672576,0.37177366,0.41936365
0.35127935,0.37084064,0.4090925
0.36474204,0.35821587,0.40980142
0.36927223,0.32847273,0.43973964
0.347681,0.3630954,0.42218494
0.37270418,0.33974552,0.417607
0.38553578,0.3074206,0.44170332
0.3764239,0.37106308,0.39239383
0.3623023,0.32038552,0.42673773
0.3614659,0.33005887,0.4135508
0.35559732,0.36179203,0.41334218
0.36035925,0.35867047,0.42737332
0.37153578,0.34488356,0.4161376
0.3521601,0.3279326,0.42106533
0.3714702,0.35981193,0.39188504
0.39086246,0.32075757,0.4172892
0.35041136,0.3593669,0.4265473
0.36476582,0.3628533,0.41520995
0.33809298,0.36065215,0.42934987
0.36686134,0.3175533,0.43109202
0.39672878,0.35101807,0.42490894
0.38617313,0.33484212,0.4272317
0.34844744,0.3697329,0.43112862
0.3629536,0.32211214,0.41043088
0.346375,0.31490326,0.42979443
0.33770338,0.31336433,0.43628675
0.3773551,0.34178194,0.42918083
0.35151577,0.32546788,0.43947852
0.34180814,0.37289262,0.41918105
0.3802845,0.3266047,0.41940454
0.36477733,0.32537323,0.42280823
0.38434064,0.3670478,0.4422469
0.3437397,0.36560673,0.41516382
0.34640163,0.3314439,0.40646333
0.37479222,0.32765996,0.42111668
0.3844205,0.35904276,0.406228
0.38890523,0.36247194,0.42247117
0.35686958,0.338054,0.4197633
0.3512994,0.3432367,0.41632444
0.3881986,0.3625877,0.44236135
0.39013115,0.3596809,0.42238182
0.36630768,0.31413555,0.43694216
0.35906416,0.36422068,0.43346798
0.35738358,0.35028628,0.4159199
0.3462073,0.36329675,0.40795726
0.34418464,0.3654127,0.43492794
0.37474835,0.346331,0.44224885
0.36214513,0.36195457,0.42645526
0.34918833,0.31916866,0.44226474
0.37049466,0.3198825,0.42841628
0.37594146,0.31781235,0.4076147
0.35020113,0.36301744,0.40088338
0.35858983,0.35471654,0.4146175
0.37159032,0.32118583,0.41271085
0.34933972,0.3165613,0.42891142
0.37425846,0.36196548,0.41518998
0.3626746,0.36470354,0.40395606
0.37916955,0.33149877,0.42235893
0.35686225,0.33481678,0.42743158
0.38629493,0.32853824,0.42062873
0.36004597,0.35991758,0.40629095
0.40086573,0.34207207,0.4227009
0.36249012,0.3299377,0.42852956
0.3777484,0.32288966,0.4153208
0.35242966,0.33819196,0.4127382
0.3565432,0.32668084,0.40534276
0.3733455,0.36655027,0.42508686
0.34244654,0.36678255,0.4220603
0.38081127,0.3275069,0.40642178
0.3822551,0.31430495,0.4362951
0.37814513,0.36324868,0.4138776
0.3697257,0.35442948,0.4271853
0.38055348,0.35655874,0.44221872
0.33895755,0.3772081,0.42409885
0.3710319,0.33143842,0.42088363
0.33857203,0.37927842,0.40188748
0.34481025,0.3237724,0.4418543
0.3555913,0.33796984,0.41760895
0.39370573,0.36576766,0.42571506
0.35000592,0.36495775,0.43010572
0.33585483,0.37809384,0.4038211
0.3540966,0.355657,0.41860723
0.39425677,0.34245455,0.44050315
0.36468673,0.36155587,0.40203947
0.37153327,0.35902038,0.40566146
0.37648588,0.36587366,0.4036461
0.36012244,0.31713283,0.43254507
0.33821183,0.37259352,0.40579277
0.38077953,0.32649988,0.42658815
0.39302605,0.31677356,0.43189055
0.35269904,0.36941397,0.40178162
0.36762074,0.31309158,0.43134266
0.3675447,0.3464008,0.41445822
0.37699288,0.34837806,0.42105064
0.34665647,0.36837798,0.40677842
0.36978957,0.36090267,0.39742494
0.34200078,0.35997415,0.43288532
0.38404173,0.33233726,0.42709476
0.33745754,0.37811583,0.42139903
0.39117545,0.31943953,0.43869692
0.3374731,0.3803934,0.41606247
0.38430405,0.34897783,0.4247495
0.36459655,0.35567087,0.39916685
0.3508156,0.341672,0.41215014
0.3937133,0.37346426,0.44193858
0.3543804,0.35898548,0.41718203
0.37526613,0.33264303,0.41425425
0.37681335,0.31462848,0.42107713
0.34683356,0.3427292,0.41637307
0.3689906,0.3589183,0.40058142
0.37353754,0.35884446,0.44183844
0.34604594,0.3451072,0.4119106
0.39028847,0.32311225,0.42192048
0.3413815,0.3474882,0.42582333
0.3704348,0.3481902,0.41934523
0.36565018,0.3549519,0.41135916
0.35461098,0.365492,0.41894287
0.35138822,0.33919448,0.40250313
0.34687263,0.3463324,0.42630804
0.39013088,0.31378603,0.44178802
0.3787142,0.32507938,0.4224236
0.36265987,0.31181955,0.4010647
0.37610546,0.31467393,0.4222989
0.34930712,0.34006166,0.42452952
0.34068143,0.37569755,0.40854555
0.35355848,0.35994107,0.40280443
0.37833762,0.35311133,0.40962857
0.3491056,0.36012405,0.4164943
0.36107117,0.36618382,0.4113501
0.35338908,0.36089793,0.4166835
0.38655967,0.32307178,0.41098243
0.37116262,0.35006922,0.41526788
0.36537975,0.31422028,0.43400276
0.38358963,0.31460655,0.44178343
0.3405253,0.32872403,0.4273373
0.39518243,0.3144148,0.42988515
0.39276856,0.34376347,0.4421114
0.3934609,0.31640255,0.42302734
0.3635044,0.36937678,0.413185
0.37136668,0.3540203,0.40778843
0.37760246,0.3400414,0.42332524
0.33847752,0.3773907,0.42581952
0.37448972,0.3555194,0.41620958
0.35821563,0.3144164,0.43492907
0.37239665,0.31319904,0.4232878
0.37035966,0.3146621,0.40885413
0.37916464,0.33523017,0.42010286
0.34867358,0.3592247,0.4295373
0.33802593,0.37315285,0.4269504
0.3547476,0.3398068,0.42805332
0.3546961,0.36374748,0.3925453
0.3431828,0.37843576,0.40253443
0.37745446,0.35867554,0.41580775
0.37596893,0.35770133,0.42300487
0.33765042,0.3844953,0.4124071
0.35813373,0.3552787,0.42827496
0.37523258,0.3601237,0.41167918
0.38464344,0.36541218,0.42526248
0.34714675,0.35870993,0.40992957
0.3932857,0.31338146,0.43006724
0.39536113,0.36683396,0.41242057
0.3678407,0.33858812,0.4150759
0.33671993,0.3723186,0.41899765
0.3501475,0.36962306,0.39370358
0.3997408,0.36250687,0.40506345
0.3682494,0.33098018,0.42531055
0.34400266,0.33751827,0.41254735
0.36205178,0.36191556,0.44071752
0.35464,0.31514835,0.41397637
0.35746562,0.3267532,0.4207006
0.36320508,0.3450203,0.40622753
0.396173,0.36127514,0.42170691
0.35788476,0.35841954,0.42170233
0.35327196,0.3290262,0.43029332
0.3965425,0.3532634,0.4114848
0.3404206,0.36153674,0.40559042
0.38232517,0.3344195,0.43024322
0.3844883,0.32846478,0.4297021
0.3765484,0.3144905,0.42632473
0.3569969,0.34046215,0.4134574
0.3424369,0.3740666,0.39719856
0.37367684,0.33378044,0.40586674
0.35877293,0.34582034,0.434425
0.34191597,0.3639769,0.40994656
0.37340832,0.3402703,0.44007522
0.35756588,0.32751852,0.43140256
0.3578557,0.36570984,0.40191323
0.34601727,0.36077794,0.43405688
0.39157957,0.3194401,0.42092568
0.38374388,0.34773266,0.41516554
0.3563881,0.34697914,0.41513187
0.37849718,0.35892996,0.41825628
